None		1	1	100.0
0100000	ПРОДУКЦИЯ СЕЛЬСКОГО ХОЗЯЙСТВА; ПРОДУКЦИЯ ОХОТНИЧЬЕГО ПРОМЫСЛА; УСЛУГИ В СЕЛЬСКОМ ХОЗЯЙСТВЕ И ОХОТЕ	12091	0	0.0
0110000	Продукция растениеводства	7692	1231	16.0036401456
0111000	Зерновые, основные зернобобовые культуры	529	91	17.202268431
0111010	Зерновые культуры колосовые [0111110] - [0111470]	491	72	14.6639511202
0111020	Зерновые крупяные культуры [0111510] - [0111560]	676	103	15.2366863905
0111030	Зернобобовые культуры основные [0111610] - [0111690]	152	40	26.3157894737
0111110	Пшеница озимая твердая	127	3	2.36220472441
0111111	Зерно пшеницы озимой твердой	64	24	37.5
0111112	Семена пшеницы озимой твердой	23	1	4.34782608696
0111113	Зерноотходы пшеницы озимой твердой	30	1	3.33333333333
0111120	Пшеница озимая мягкая сильная	10	0	0.0
0111121	Зерно пшеницы озимой мягкой сильной	8	0	0.0
0111122	Семена пшеницы озимой мягкой сильной	1	0	0.0
0111123	Зерноотходы пшеницы озимой сильной	2	0	0.0
0111130	Пшеница озимая мягкая	69	5	7.24637681159
0111131	Зерно пшеницы озимой мягкой	40	7	17.5
0111132	Семена пшеницы озимой мягкой	46	6	13.0434782609
0111133	Зерноотходы пшеницы озимой мягкой	6	0	0.0
0111140	Пшеница яровая твердая	67	2	2.98507462687
0111141	Зерно пшеницы яровой твердой	20	4	20.0
0111142	Семена пшеницы яровой твердой	9	2	22.2222222222
0111143	Зерноотходы пшеницы яровой твердой	13	0	0.0
0111150	Пшеница яровая сильная	5	0	0.0
0111151	Зерно пшеницы яровой сильной	1	0	0.0
0111152	Семена пшеницы яровой сильной	3	1	33.3333333333
0111153	Зерноотходы пшеницы яровой сильной	5	0	0.0
0111160	Пшеница яровая мягкая	202	31	15.3465346535
0111161	Зерно пшеницы яровой мягкой	80	7	8.75
0111162	Семена пшеницы яровой мягкой	16	6	37.5
0111163	Зерноотходы пшеницы яровой мягкой	12	0	0.0
0111170	Пшеница яровая персидская и плотноколосовая	5	0	0.0
0111190	Пшеница прочая	368	79	21.4673913043
0111210	Рожь озимая	49	7	14.2857142857
0111211	Зерно ржи озимой	18	1	5.55555555556
0111212	Семена ржи озимой	4	0	0.0
0111220	Рожь яровая	55	1	1.81818181818
0111221	Зерно ржи яровой	14	1	7.14285714286
0111222	Семена ржи яровой	2	0	0.0
0111223	Зерноотходы ржи яровой	2	0	0.0
0111310	Кукуруза лопающаяся (рисовая)	89	10	11.2359550562
0111311	Зерно кукурузы лопающейся (рисовой)	28	0	0.0
0111312	Початки кукурузы лопающейся (рисовой)	2	0	0.0
0111313	Початки обрушенные кукурузы лопающейся (рисовой)	1	0	0.0
0111314	Зерноотходы кукурузы лопающейся (рисовой)	27	1	3.7037037037
0111330	Кукуруза кремнистая	45	0	0.0
0111331	Зерно кукурузы кремнистой	15	2	13.3333333333
0111333	Початки обрушенные кукурузы кремнистой	1	0	0.0
0111334	Зерноотходы кукурузы кремнистой	1	0	0.0
0111340	Кукуруза зубовидная	25	4	16.0
0111341	Зерно кукурузы зубовидной	13	10	76.9230769231
0111342	Початки кукурузы зубовидной	4	4	100.0
0111343	Початки обрушенные кукурузы зубовидной	5	0	0.0
0111350	Кукуруза прочих сортов (кроме сахарной)	93	24	25.8064516129
0111360	Кукуруза разнотипная (смесь)	38	6	15.7894736842
0111410	Ячмень озимый	67	10	14.9253731343
0111411	Зерно ячменя озимого	50	17	34.0
0111412	Семена ячменя озимого	2	0	0.0
0111413	Зерноотходы ячменя озимого	2	0	0.0
0111420	Ячмень яровой	222	30	13.5135135135
0111421	Зерно ячменя ярового	74	6	8.10810810811
0111422	Семена ячменя ярового	26	5	19.2307692308
0111423	Зерноотходы ячменя ярового	19	0	0.0
0111430	Овес озимый	78	5	6.41025641026
0111431	Зерно овса озимого	37	15	40.5405405405
0111432	Семена овса озимого	10	1	10.0
0111440	Овес яровой	243	40	16.4609053498
0111441	Зерно овса ярового	133	33	24.8120300752
0111442	Зерноотходы овса ярового	14	0	0.0
0111460	Смесь колосовых	15	1	6.66666666667
0111461	Зерно смеси колосовых	44	5	11.3636363636
0111462	Зерноотходы смеси колосовых	18	0	0.0
0111470	Культуры колосовые прочие	33	1	3.0303030303
0111510	Просо	54	7	12.962962963
0111511	Зерно проса	26	11	42.3076923077
0111512	Семена проса	3	0	0.0
0111513	Зерноотходы проса	1	0	0.0
0111520	Гречиха	361	77	21.3296398892
0111521	Зерно гречихи	97	17	17.5257731959
0111522	Семена гречихи	14	0	0.0
0111530	Рис	4691	1013	21.5945427414
0111531	Зерно риса	464	125	26.9396551724
0111532	Семена риса	7	1	14.2857142857
0111540	Сорго (джугара)	2	0	0.0
0111542	Семена сорго зернового - сорта	1	0	0.0
0111544	Семена сорго сахарного - сорта	21	2	9.52380952381
0111545	Семена сорго сахарного - гибриды	2	0	0.0
0111560	Крупяные культуры прочие	2139	372	17.3913043478
0111610	Горох	5553	1687	30.3799747884
0111611	Зерно гороха	430	66	15.3488372093
0111612	Семена гороха	22	5	22.7272727273
0111613	Зерноотходы гороха	18	0	0.0
0111620	Фасоль	4038	1610	39.8712233779
0111621	Зерно фасоли	710	336	47.323943662
0111622	Семена фасоли	26	3	11.5384615385
0111623	Зерноотходы фасоли	16	16	100.0
0111630	Чечевица	213	77	36.1502347418
0111690	Зернобобовые культуры основные прочие	34	2	5.88235294118
0112000	Овощи	51410	10966	21.3304804513
0112010	Клубнеплодные культуры [0112110] - [0112121]	5243	271	5.16879649056
0112020	Капуста и корнеплоды овощные [0112210] - [0112330]	7533	757	10.0491172176
0112030	Луковичные культуры овощные [0112410] - [0112430]	3706	487	13.1408526713
0112040	Пасленовые культуры овощные [0112510] - [0112590]	1014	91	8.97435897436
0112050	Огурцы, кабачки, патиссоны, тыква, маслины, кукуруза сладкая, горох овощной и бобы овощные [0112610] - [0112694]	3120	303	9.71153846154
0112060	Салатные и зеленные культуры овощные [0112710] - [0112890]	2503	241	9.62844586496
0112070	Грибы, мицелий [0112940] - [0112960]	131	7	5.34351145038
0112080	Продукция семеноводства культур овощных и бахчевых[0112900] - [0112934]	470	45	9.57446808511
0112110	Картофель	67959	18330	26.9721449698
0112111	Клубни картофеля раннеспелого и среднеспелого	5855	1695	28.9496157131
0112112	Клубни картофеля позднеспелого	8368	2129	25.4421606119
0112120	Батат	15	3	20.0
0112121	Клубни батата	7	2	28.5714285714
0112210	Капуста	45794	14305	31.2377167314
0112211	Капуста белокочанная ранняя	6201	1785	28.7856797291
0112212	Капуста белокочанная средняя и поздняя	25379	5439	21.4311044564
0112213	Капуста цветная	3328	1507	45.2824519231
0112214	Капуста краснокочанная	262	58	22.1374045802
0112215	Капуста брюссельская	65	24	36.9230769231
0112216	Капуста савойская	18	2	11.1111111111
0112217	Капуста кольраби	18	4	22.2222222222
0112218	Капуста пекинская	739	306	41.4073071719
0112219	Капуста прочая	1297	388	29.9151888975
0112240	Свекла столовая	69106	19937	28.8498827888
0112250	Морковь столовая	71182	20074	28.2009496783
0112260	Сельдерей	790	247	31.2658227848
0112270	Петрушка	8375	2929	34.9731343284
0112280	Редька	2488	851	34.2041800643
0112290	Редис	3495	1340	38.3404864092
0112300	Репа	370	278	75.1351351351
0112310	Пастернак	14	4	28.5714285714
0112320	Брюква столовая	53	35	66.0377358491
0112330	Корнеплоды овощные прочие	1180	229	19.406779661
0112410	Лук	33531	12252	36.5393218216
0112411	Лук репчатый на репку	36017	7596	21.0900408141
0112412	Лук репчатый на перо	5274	1333	25.2749336367
0112413	Лук шалот	33	1	3.0303030303
0112414	Лук порей	723	239	33.0567081604
0112415	Лук батун	217	70	32.2580645161
0112416	Лук многоярусный	3	0	0.0
0112417	Шнитт - лук	4	0	0.0
0112419	Лук прочий	3592	974	27.1158129176
0112420	Чеснок	28275	11786	41.6834659593
0112430	Луковичные культуры овощные прочие	198	32	16.1616161616
0112510	Помидоры	33080	10893	32.9292623942
0112520	Перец	2703	635	23.4924158343
0112521	Перец сладкий	11324	4303	37.9989403038
0112522	Перец острый (горький)	335	44	13.1343283582
0112530	Баклажаны	4938	2075	42.0210611584
0112540	Физалис	33	15	45.4545454545
0112590	Маслина	98	11	11.2244897959
0112610	Огурцы	32913	11179	33.9653024641
0112620	Патиссоны	22	5	22.7272727273
0112630	Кабачки	10111	3771	37.2960142419
0112640	Тыква столовая	2283	664	29.0845378887
0112650	Арбузы столовые	670	210	31.3432835821
0112660	Дыни (плоды)	376	86	22.8723404255
0112670	Тыквенные овощные и бахчевые культуры прочие	39	16	41.0256410256
0112680	Бобовые культуры овощные	89	7	7.86516853933
0112681	Горох овощной (зеленый горошек)	2601	348	13.3794694348
0112682	Фасоль овощная	3090	493	15.9546925566
0112683	Бобы овощные	24	6	25.0
0112690	Кукуруза сахарная	440	49	11.1363636364
0112691	Зерно кукурузы сахарной	35	2	5.71428571429
0112692	Початки кукурузы сахарной	11	2	18.1818181818
0112694	Зерноотходы кукурузы сахарной	44	44	100.0
0112710	Салатные культуры овощные	797	113	14.1781681305
0112711	Салат листовой (латук)	816	167	20.4656862745
0112712	Салат кочанный	306	84	27.4509803922
0112713	Салат ромэн	24	3	12.5
0112714	Салат эндивий и эскариоль	1	0	0.0
0112715	Салат витлуф	1	0	0.0
0112716	Кресс - салат	21	9	42.8571428571
0112719	Салат прочий	868	80	9.21658986175
0112720	Укроп	10593	3631	34.2773529689
0112730	Шпинат	142	66	46.4788732394
0112740	Эстрагон	7	5	71.4285714286
0112750	Базилик огородный	172	11	6.39534883721
0112770	Горчица листовая	13	2	15.3846153846
0112790	Зеленные овощные культуры прочие	2713	418	15.4072981939
0112810	Ревень	2	1	50.0
0112820	Щавель	620	285	45.9677419355
0112830	Спаржа	132	17	12.8787878788
0112840	Хрен	44	12	27.2727272727
0112890	Многолетние овощные культуры прочие	378	231	61.1111111111
0112900	Семена овощных и бахчевых продовольственных культур	45	3	6.66666666667
0112901	Семена капусты	50	16	32.0
0112902	Семена корнеплодных и луковичных овощных культур	120	33	27.5
0112903	Семена пасленовых овощных культур	11	2	18.1818181818
0112904	Семена тыквенных овощных и бахчевых продовольственных культур	4	0	0.0
0112905	Семена салатных и зеленных овощных культур	29	2	6.89655172414
0112906	Семена бобовых овощных культур	6	0	0.0
0112909	Семена овощных культур прочие	19	5	26.3157894737
0112920	Маточники овощных культур	2	0	0.0
0112921	Кочаны капусты овощной маточные	1	0	0.0
0112922	Корнеплоды овощных культур маточные	7	0	0.0
0112930	Рассада	220	29	13.1818181818
0112931	Рассада теплиц зимних	3	2	66.6666666667
0112932	Рассада теплиц весенних	10	5	50.0
0112933	Рассада парниковая	6	2	33.3333333333
0112934	Рассада прочего утепленного грунта	9	5	55.5555555556
0112940	Грибы тепличные	205	17	8.29268292683
0112941	Грибы шампиньоны тепличные	1227	191	15.5664221679
0112942	Мицелий шампиньонов тепличных	3	0	0.0
0112950	Грибы дикорастущие свежие	25	4	16.0
0112951	Грибы губчатые (трубчатые)	12	1	8.33333333333
0112952	Грибы пластинчатые	10	4	40.0
0113000	Фрукты, орехи, культуры для производства напитков и пряностей	13648	3576	26.2016412661
0113010	Фрукты [0113110] - [0113482]	25180	3323	13.1969817315
0113020	Орехи [0113500] - [0113510]	689	52	7.54716981132
0113030	Культуры для производства напитков и пряностей [0113610] - [0113750]	624	60	9.61538461538
0113110	Яблоки (плоды)	51033	9274	18.1725550134
0113120	Груши (плоды)	27192	5233	19.2446307738
0113130	Айва (плоды)	44	6	13.6363636364
0113140	Рябина (плоды)	9	0	0.0
0113150	Боярышник (плоды)	5	0	0.0
0113160	Шиповник (плоды)	4958	966	19.4836627672
0113170	Ирга (плоды)	3	0	0.0
0113190	Плоды семечковых культур прочих	412	55	13.3495145631
0113210	Слива (плоды)	2729	755	27.6658116526
0113220	Вишня (плоды)	759	211	27.7997364954
0113230	Черешня (плоды)	1139	265	23.266022827
0113240	Абрикос (плоды)	2196	489	22.2677595628
0113250	Персик (плоды)	2254	703	31.1889973381
0113260	Алыча (плоды)	199	51	25.6281407035
0113270	Барбарис (плоды)	3	0	0.0
0113280	Кизил (плоды)	24	2	8.33333333333
0113290	Плоды косточковых культур прочих	1359	239	17.5864606328
0113310	Земляника (плоды)	334	46	13.7724550898
0113320	Малина (плоды)	143	23	16.0839160839
0113330	Смородина черная (плоды)	439	83	18.9066059226
0113340	Смородина красная и белая (плоды)	135	12	8.88888888889
0113360	Крыжовник (плоды)	68	29	42.6470588235
0113370	Ежевика (плоды)	90	11	12.2222222222
0113380	Черника (плоды)	48	6	12.5
0113390	Плоды ягодных культур прочих	1468	168	11.4441416894
0113400	Ягоды дикорастущие	1747	101	5.78133943904
0113410	Плоды цитрусовых культур	554	63	11.3718411552
0113411	Лимоны	30616	12777	41.7330807421
0113412	Апельсины	35855	13494	37.6349184214
0113413	Мандарины	18063	8414	46.5814095112
0113414	Грейпфруты	555	116	20.9009009009
0113419	Плоды цитрусовых культур прочих	431	141	32.7146171694
0113420	Плоды субтропических культур	857	72	8.40140023337
0113421	Инжир	57	17	29.8245614035
0113422	Хурма	740	352	47.5675675676
0113423	Гранат	404	151	37.3762376238
0113425	Фейхоа	32	11	34.375
0113429	Плоды субтропических культур прочих	1417	164	11.5737473536
0113430	Плоды тропических культур	708	101	14.2655367232
0113431	Ананасы	438	98	22.3744292237
0113432	Бананы	33715	14544	43.1380691087
0113433	Манго	85	24	28.2352941176
0113434	Кокосовый орех	40	0	0.0
0113435	Гуайява	2	0	0.0
0113436	Папайя	9	2	22.2222222222
0113439	Плоды тропических культур прочих	2153	293	13.6089177891
0113440	Виноград	3143	1327	42.2208081451
0113441	Виноград столовых сортов	1636	321	19.6210268949
0113442	Виноград столово - винных сортов	10	1	10.0
0113444	Виноград столово - кишмишных и кишмишно - столовых сортов	390	91	23.3333333333
0113449	Виноград прочих сортов	174	26	14.9425287356
0113480	Плоды дикорастущие	129	3	2.32558139535
0113481	Плоды дикорастущие семечковые	172	70	40.6976744186
0113482	Плоды дикорастущие косточковые	223	126	56.5022421525
0113500	Плоды ореховых культур	213	26	12.20657277
0113501	Орехи грецкие	1417	385	27.1700776288
0113502	Фундук	269	59	21.9330855019
0113503	Миндаль	287	70	24.3902439024
0113504	Фисташка	130	10	7.69230769231
0113509	Плоды орехоплодных культур прочих	504	49	9.72222222222
0113510	Орехи дикорастущие	149	20	13.4228187919
0113610	Чай	6151	1655	26.9061941148
0113611	Лист чая специального сбора	250	0	0.0
0113612	Лист чая первого сорта	264	70	26.5151515152
0113613	Лист чая второго сорта	13	2	15.3846153846
0113616	Материал чая формовочный для кофеина	14	0	0.0
0113630	Кофе	1802	317	17.5915649279
0113631	Кофе в зернах (сырье)	123	11	8.94308943089
0113640	Какао	2444	716	29.2962356792
0113641	Какао в бобах (сырье)	29	2	6.89655172414
0113660	Культуры для производства напитков прочие	476	68	14.2857142857
0113710	Культуры для производства пряностей	88	2	2.27272727273
0113711	Лист лавра благородного (сухой)	1507	381	25.2820172528
0113713	Базилик	44	12	27.2727272727
0113719	Ароматические листья прочие	47	14	29.7872340426
0113722	Кориандр	25	5	20.0
0113723	Тмин	35	4	11.4285714286
0113729	Ароматические семена прочие	48	3	6.25
0113731	Корица	271	70	25.8302583026
0113739	Ароматические цветы прочие	96	16	16.6666666667
0113741	Гвоздика	63	17	26.9841269841
0113742	Перец	1815	448	24.6831955923
0113743	Мускатный орех	21	3	14.2857142857
0113749	Ароматические плоды прочие	78	3	3.84615384615
0113750	Культуры для производства пряностей прочие	116	21	18.1034482759
0114000	Масличные семена и маслосодержащие плоды; растения, используемые для производства сахара	47	2	4.25531914894
0114010	Масличные семена и маслосодержащие плоды [0114110] - [0114400]	49	11	22.4489795918
0114020	Растения, используемые для производства сахара [0114510] - [0114610]	55	5	9.09090909091
0114110	Соевые бобы	9	1	11.1111111111
0114120	Земляной орех (арахис)	359	38	10.5849582173
0114130	Семена подсолнечника	257	45	17.5097276265
0114140	Семена кунжута	112	13	11.6071428571
0114160	Семена рапса	6	2	33.3333333333
0114161	Семена рапса озимого	10	10	100.0
0114180	Семена горчицы	5	0	0.0
0114190	Семена льна - кудряша (масличного)	1	0	0.0
0114210	Семена мака масличного	516	48	9.3023255814
0114240	Перилла	4	0	0.0
0114260	Семена льна - долгунца	10	9	90.0
0114270	Семена конопли	10	9	90.0
0114400	Масличные семена и плоды маслосодержащих культур прочие	36	16	44.4444444444
0114510	Свекла сахарная фабричная	85	4	4.70588235294
0114511	Корнеплоды свеклы сахарной фабричной	23	8	34.7826086957
0114520	Свекла сахарная маточная	35	2	5.71428571429
0114521	Корнеплоды свеклы сахарной маточной	6	1	16.6666666667
0114530	Высадки - семенники свеклы сахарной	1	0	0.0
0114531	Семена свеклы сахарной	20	0	0.0
0114600	Тростник сахарный	12	0	0.0
0114610	Культуры, используемые для производства сахара, прочие	20	10	50.0
0115000	Материалы растительные сырые, используемые в текстильном производстве	2	0	0.0
0115010	Хлопок очищенный или не очищенный от семян [0115111] - [0115112]	3	0	0.0
0115020	Джут, лен, конопля и волокна текстильные лубяные прочие[0115120] - [0115200]	14	0	0.0
0115111	Хлопок - сырец тонковолокнистых сортов	4	0	0.0
0115112	Хлопок - сырец (кроме тонковолокнистых сортов)	1	0	0.0
0115120	Лен - долгунец	5	0	0.0
0115121	Сырец льна - долгунца	4	0	0.0
0115123	Солома льна - долгунца	5	0	0.0
0115130	Конопля	8	1	12.5
0115134	Треста конопли	2	0	0.0
0115150	Джут	1	0	0.0
0115170	Сорго техническое	3	0	0.0
0115171	Сорго техническое в метелках	16	1	6.25
0115172	Семена сорго технического	1	0	0.0
0116000	Растения и части растений, используемые главным образом в фармацевтике	70	6	8.57142857143
0116010	Лекарственные культуры травянистые однолетние и многолетние [0116110] - [0116390]	17	5	29.4117647059
0116020	Лекарственные культуры полукустарники и лианы [0116410] - [0116490]	2	1	50.0
0116110	Кассия остролистная	2	0	0.0
0116120	Мак лекарственный	51	10	19.6078431373
0116130	Календула лекарственная (ноготки)	3	1	33.3333333333
0116150	Ромашка аптечная	1	0	0.0
0116180	Дурман индейский	3	0	0.0
0116190	Лекарственные культуры возделываемые травянистые однолетние прочие	8	0	0.0
0116290	Лекарственные культуры возделываемые травянистые двухлетние прочие	3	1	33.3333333333
0116300	Мята перечная	40	3	7.5
0116320	Белладонна	1	0	0.0
0116330	Валериана лекарственная	34	5	14.7058823529
0116390	Лекарственные культуры возделываемые травянистые прочие	64	1	1.5625
0116410	Пассифлора инкарнатная	2	0	0.0
0116420	Почечный чай	8	1	12.5
0116430	Тимьян обыкновенный	1	0	0.0
0116440	Шалфей лекарственный	1	1	100.0
0116460	Фасольные стебли	4	0	0.0
0116490	Лекарственные культуры возделываемые полукустарники и лианы прочие	1	0	0.0
0117000	Корма растительные	65	28	43.0769230769
0117010	Культуры корнеклубнеплодные, бахчевые и зернобобовые кормовые [0117100] - [0117159]	18	1	5.55555555556
0117020	Культуры кормовые на силос и травы [0117210] - [0117324]	14	2	14.2857142857
0117030	Продукция семеноводства кормовых культур [0117410] - [0117429]	5	1	20.0
0117040	Продукция сенокосов и пастбищ, сенаж, мука сенная и травяная искусственной сушки, корма концентрированные[0117610] - [0117680]	112	11	9.82142857143
0117100	Корнеклубнеплодные культуры кормовые, включая свеклу сахарную на корм	3	0	0.0
0117101	Морковь кормовая	124	20	16.1290322581
0117102	Свекла кормовая	39	12	30.7692307692
0117103	Свекла сахарная на корм	7	0	0.0
0117109	Корнеклубнеплодные культуры кормовые прочие	9	6	66.6666666667
0117141	Арбуз кормовой	1	1	100.0
0117142	Тыква кормовая	8	4	50.0
0117143	Кабачки кормовые	16	7	43.75
0117150	Зернобобовые культуры кормовые	21	3	14.2857142857
0117151	Бобы кормовые	3	0	0.0
0117153	Вика и виковая смесь	4	3	75.0
0117159	Зернобобовые кормовые прочие	16	1	6.25
0117210	Кормовые культуры на силос без кукурузы	2	0	0.0
0117211	Зеленая масса подсолнечника	2	0	0.0
0117212	Капуста кормовая	19	7	36.8421052632
0117213	Борщевик Сосновского	3	1	33.3333333333
0117214	Гречиха Вейриха	1	0	0.0
0117220	Кукуруза кормовая	18	3	16.6666666667
0117221	Зеленая масса кукурузы	2	0	0.0
0117223	Кукуруза на силос	4	2	50.0
0117310	Травы однолетние	12	1	8.33333333333
0117311	Сено трав однолетних	87	21	24.1379310345
0117312	Зеленая масса трав однолетних	5	5	100.0
0117314	Семена трав однолетних	27	4	14.8148148148
0117320	Травы многолетние	19	3	15.7894736842
0117321	Сено трав многолетних	93	29	31.1827956989
0117322	Зеленая масса трав многолетних	20	4	20.0
0117324	Семена трав многолетних	71	8	11.2676056338
0117410	Маточники корнеклубнеплодных культур кормовых	1	1	100.0
0117411	Корнеплоды моркови кормовой маточные	3	0	0.0
0117412	Корнеплоды свеклы кормовой маточные	2	0	0.0
0117419	Корнеплоды прочих кормовых культур маточные	2	2	100.0
0117421	Семена моркови кормовой	10	2	20.0
0117422	Семена свеклы кормовой	3	1	33.3333333333
0117425	Семена турнепса	1	0	0.0
0117426	Семена капусты кормовой	1	1	100.0
0117429	Семена прочих кормовых культур	21	9	42.8571428571
0117610	Продукция сенокосов и пастбищ культурных	39	4	10.2564102564
0117611	Сено сенокосов и пастбищ культурных	154	28	18.1818181818
0117612	Зеленая масса сенокосов и пастбищ культурных	6	2	33.3333333333
0117613	Трава сенокосов и пастбищ культурных на выпас	1	0	0.0
0117614	Семена трав сенокосов и пастбищ культурных	2	0	0.0
0117620	Продукция сенокосов и пастбищ естественных с дикорастущими травами	8	0	0.0
0117621	Сено сенокосов и пастбищ естественных с дикорастущими травами	124	31	25.0
0117622	Зеленая масса сенокосов и пастбищ естественных с дикорастущими травами	4	4	100.0
0117624	Семена трав сенокосов и пастбищ естественных с дикорастущими травами	5	0	0.0
0117630	Силос	11	1	9.09090909091
0117631	Силос кукурузный	3	1	33.3333333333
0117633	Силос подсолнечниковый	3	3	100.0
0117650	Сенаж	13	2	15.3846153846
0117653	Сенаж трав многолетних бобовых в смеси со злаковыми	12	0	0.0
0117660	Мука сенная	176	20	11.3636363636
0117661	Мука сенная клеверная	8	2	25.0
0117663	Мука сенная клеверно - тимофеечная	1	0	0.0
0117664	Мука сенная люцерно - житняковая	2	0	0.0
0117665	Мука сенная вико - овсяная	6	0	0.0
0117666	Мука сенная горохово - овсяная	13	0	0.0
0117667	Мука сенная трав луговых	1	0	0.0
0117669	Мука сенная растений прочих	4	1	25.0
0117670	Мука травяная искусственной сушки	7	3	42.8571428571
0117676	Мука травяная горохово - овсяная	4	0	0.0
0117679	Мука травяная искусственной сушки прочая	2	0	0.0
0117680	Солома зерновых, крупяных и бобовых культур	53	13	24.5283018868
0118000	Живые растения, семена, сеянцы, саженцы, плодовые культуры	402	70	17.4129353234
0118010	Продукция цветоводства [0118110] - [0118203]	1605	111	6.91588785047
0118020	Продукция питомников и маточных насаждений плодовых, ягодных и декоративных культур [0118310] - [0118643]	39	3	7.69230769231
0118110	Продукция цветоводства открытого грунта	506	30	5.92885375494
0118111	Цветы открытого грунта срезанные	1542	113	7.32814526589
0118112	Луковицы и клубнелуковицы для размножения	615	13	2.11382113821
0118113	Корневища, клубни и черенки для размножения	67	1	1.49253731343
0118119	Продукция цветоводства открытого грунта прочая	552	85	15.3985507246
0118120	Продукция цветоводства закрытого грунта	190	17	8.94736842105
0118121	Цветы закрытого грунта срезанные	2884	166	5.75589459085
0118122	Цветы закрытого грунта в горшках	159	28	17.6100628931
0118123	Рассада закрытого грунта цветочная	918	125	13.6165577342
0118129	Продукция цветоводства закрытого грунта прочая	135	29	21.4814814815
0118200	Семена цветочных культур	237	24	10.1265822785
0118201	Семена цветочных культур однолетних	705	5	0.709219858156
0118202	Семена цветочных культур двулетних	81	0	0.0
0118203	Семена цветочных культур многолетних	44	1	2.27272727273
0118310	Семена плодовых культур и многолетних насаждений	4	0	0.0
0118311	Семена семечковых	10	3	30.0
0118320	Подвои семенные (сеянцы) плодовых культур и многолетних насаждений	1	0	0.0
0118321	Подвои семенные (сеянцы) семечковых	6	0	0.0
0118326	Подвои семенные (сеянцы) чая, шелковицы, лавра благородного, тунга	2	0	0.0
0118331	Подвои вегетативно - размножаемые семечковых	4	0	0.0
0118340	Саженцы первого года плодовых культур и многолетних насаждений	11	0	0.0
0118341	Саженцы первого года семечковых	4	0	0.0
0118343	Саженцы первого года ягодных	7	0	0.0
0118357	Саженцы второго года винограда	1	0	0.0
0118359	Саженцы второго года эфиромасличных кустарниковых и древовидных культур	12	0	0.0
0118370	Продукция питомников и маточных насаждений прочая	39	1	2.5641025641
0118610	Маточники садов и виноградников	1	1	100.0
0118640	Материал посадочный прочий	218	5	2.29357798165
0118643	Черенки хмеля для размножения	2	0	0.0
0119000	Материалы сырые растительные прочие, не включенные в другие группировки	127	0	0.0
0119010	Растения и части растений, используемые главным образом в парфюмерии, для инсектицидов и подобных им продуктов(кроме специй обработанных и необработанных) [0119110] - [0119150]	7	4	57.1428571429
0119020	Культуры для производства табачных изделий, заменителей кофе, хмель, культуры прочие [0119200] - [0119243]	8	0	0.0
0119110	Эфиромасличные культуры травянистые однолетние и двулетние	3	0	0.0
0119112	Фенхель	1	1	100.0
0119113	Кориандр	3	1	33.3333333333
0119119	Эфиромасличные культуры травянистые однолетние и двулетние прочие	7	0	0.0
0119120	Эфиромасличные культуры травянистые многолетние	2	0	0.0
0119130	Эфиромасличные культуры кустарниковые	4	0	0.0
0119134	Сирень эфиромасличная	2	0	0.0
0119138	Азалия	1	0	0.0
0119139	Эфиромасличные культуры кустарниковые прочие	8	0	0.0
0119141	Эвкалипт	1	0	0.0
0119142	Камфорное дерево	2	0	0.0
0119150	Эфиромасличные культуры прочие (кроме специй)	3	1	33.3333333333
0119200	Табак	30	2	6.66666666667
0119220	Цикорий	56	6	10.7142857143
0119240	Хмель	4	0	0.0
0119241	Хмель - сырец	2	0	0.0
0120000	Живые животные и продукция животноводства	1439	420	29.1869353718
0121000	Живые животные	342	22	6.43274853801
0121010	Живой крупный рогатый скот, живые овцы и козы, лошади, ослы, мулы и ишаки	42	0	0.0
0121011	Живой крупный рогатый скот [0121110] - [0121194]	40	5	12.5
0121012	Живые овцы и козы [0121210] - [0121220]	2	1	50.0
0121013	Живые лошади, ослы, мулы и ишаки [0121310] - [0121360]	14	1	7.14285714286
0121020	Живые свиньи, домашняя птица и живые животные прочие	49	4	8.16326530612
0121021	Живые свиньи [0121400]	246	43	17.4796747967
0121022	Живая птица домашняя [0121510] - [0121590]	65	11	16.9230769231
0121023	Продукция животноводства и пушного звероводства - живые животные [0121800] - [0121890]	36	0	0.0
0121029	Живые животные прочие [0121710] - [0121789]	87	1	1.14942528736
0121110	Крупный рогатый скот молочный	33	0	0.0
0121111	Взрослый молочный скот на откорме	10	2	20.0
0121120	Коровы молочного стада	20	1	5.0
0121121	Коровы - кормилицы	3	0	0.0
0121130	Быки - производители молочного стада	2	1	50.0
0121140	Молодняк всех возрастов молочного скота	20	3	15.0
0121141	Нетели молочного скота	7	1	14.2857142857
0121143	Бычки - кастраты молочного скота старше 2 лет	1	0	0.0
0121144	Телки молочного скота старше 2 лет	3	1	33.3333333333
0121145	Бычки молочного скота от 1 до 2 лет	11	2	18.1818181818
0121148	Телки молочного скота до 1 года	6	0	0.0
0121149	Бычки молочного скота до 1 года	6	0	0.0
0121160	Коровы мясного стада	23	2	8.69565217391
0121170	Быки - производители мясного стада	4	0	0.0
0121180	Молодняк всех возрастов и взрослый мясной скот на откорме	19	2	10.5263157895
0121181	Бычки мясного скота старше 2 лет	4	2	50.0
0121182	Телки мясного скота старше 2 лет	2	0	0.0
0121183	Бычки мясного скота от 1 до 2 лет	24	0	0.0
